date	id	lat	lon	url	status
2014-04-10 21:40:32 UTC	148402	36.0650582	-79.4786596	http://www.openstreetmap.org/note/148402	closed
2014-06-06 15:42:43 UTC	179985	45.603897	-73.539771	http://www.openstreetmap.org/note/179985	open
2014-06-06 12:42:47 UTC	179934	36.2992686	-82.1897936	http://www.openstreetmap.org/note/179934	open
2014-06-06 03:00:40 UTC	179796	40.7161677	-73.7724209	http://www.openstreetmap.org/note/179796	open
2014-06-06 02:37:26 UTC	179795	38.9173493	-77.0367336	http://www.openstreetmap.org/note/179795	open
2014-06-06 02:00:32 UTC	179793	43.69899	-79.838034	http://www.openstreetmap.org/note/179793	closed
2014-06-05 22:29:58 UTC	179746	44.0768261	-123.1866932	http://www.openstreetmap.org/note/179746	open
2014-05-14 01:49:03 UTC	167202	26.0812617	-97.5776696	http://www.openstreetmap.org/note/167202	closed
2014-06-05 17:15:50 UTC	179644	32.7325719	-117.1650052	http://www.openstreetmap.org/note/179644	open
2014-06-05 15:22:24 UTC	179595	40.8116	-73.955	http://www.openstreetmap.org/note/179595	open
2014-05-22 23:17:06 UTC	172192	30.5622979	-96.3127184	http://www.openstreetmap.org/note/172192	closed
2014-05-21 16:17:28 UTC	171472	26.1631419	-98.2363129	http://www.openstreetmap.org/note/171472	closed
2014-06-05 03:47:26 UTC	179360	42.695558	-90.4372215	http://www.openstreetmap.org/note/179360	open
2014-06-05 03:38:58 UTC	179359	37.6580124	-77.6109302	http://www.openstreetmap.org/note/179359	open
2014-06-05 02:40:33 UTC	179353	42.1571683	-72.1321106	http://www.openstreetmap.org/note/179353	open
2014-06-04 21:42:34 UTC	179318	38.722215	-90.09038	http://www.openstreetmap.org/note/179318	open
2014-06-04 16:31:42 UTC	179229	42.6545091	-92.337234	http://www.openstreetmap.org/note/179229	open
2014-06-04 16:17:44 UTC	179217	36.1537078	-95.9868693	http://www.openstreetmap.org/note/179217	open
2014-06-03 20:19:21 UTC	178785	26.6065	-81.9502	http://www.openstreetmap.org/note/178785	closed
2014-06-04 14:56:09 UTC	179193	46.3142	-95.7144	http://www.openstreetmap.org/note/179193	open
2014-06-04 14:15:02 UTC	179173	45.7608168	-90.8020878	http://www.openstreetmap.org/note/179173	closed
2014-06-04 04:52:37 UTC	178904	32.8236341	-113.3730698	http://www.openstreetmap.org/note/178904	open
2014-06-04 04:29:15 UTC	178902	61.326493	-149.580574	http://www.openstreetmap.org/note/178902	open
2014-06-04 03:02:01 UTC	178887	45.2549	-91.8368	http://www.openstreetmap.org/note/178887	open
2014-06-04 03:01:03 UTC	178886	34.928403	-80.743324	http://www.openstreetmap.org/note/178886	open
2014-06-03 23:22:50 UTC	178863	37.3106525	-113.3520412	http://www.openstreetmap.org/note/178863	open
2014-06-03 20:37:17 UTC	178795	34.5190748	-117.4059105	http://www.openstreetmap.org/note/178795	open
2014-06-03 19:06:58 UTC	178757	36.533645	-82.434759	http://www.openstreetmap.org/note/178757	closed
2014-06-03 19:37:56 UTC	178775	42.063188	-87.866918	http://www.openstreetmap.org/note/178775	open
2014-06-03 18:12:52 UTC	178737	40.527777	-88.991436	http://www.openstreetmap.org/note/178737	open
2014-05-13 23:14:01 UTC	167193	40.0172	-105.2851	http://www.openstreetmap.org/note/167193	closed
2014-06-03 13:47:56 UTC	178579	38.901554	-77.072546	http://www.openstreetmap.org/note/178579	open
2014-06-03 06:06:18 UTC	178420	37.3855	-122.088	http://www.openstreetmap.org/note/178420	open
2013-08-21 09:26:08 UTC	29409	19.799564	-155.108979	http://www.openstreetmap.org/note/29409	closed
2013-08-20 01:51:40 UTC	28746	19.52695	-154.995632	http://www.openstreetmap.org/note/28746	closed
2013-10-01 16:56:13 UTC	50952	19.5707891	-155.0486755	http://www.openstreetmap.org/note/50952	closed
2014-05-14 04:34:41 UTC	167218	21.308007	-157.9064512	http://www.openstreetmap.org/note/167218	closed
2014-06-03 00:17:34 UTC	178365	32.0881741	-110.8996546	http://www.openstreetmap.org/note/178365	open
2014-06-02 22:18:10 UTC	178337	33.9552146	-118.4481096	http://www.openstreetmap.org/note/178337	open
2014-06-02 19:10:39 UTC	178210	24.660285	-81.479083	http://www.openstreetmap.org/note/178210	closed
2014-06-02 19:14:52 UTC	178211	24.660285	-81.479083	http://www.openstreetmap.org/note/178211	closed
2014-06-02 18:32:39 UTC	178199	28.906605	-97.0009732	http://www.openstreetmap.org/note/178199	open
2013-10-16 23:07:10 UTC	58644	41.7626373	-124.1666651	http://www.openstreetmap.org/note/58644	closed
2014-06-02 14:25:14 UTC	178114	28.628576	-81.420892	http://www.openstreetmap.org/note/178114	closed
2014-05-14 04:34:06 UTC	167217	45.478188	-122.673222	http://www.openstreetmap.org/note/167217	open
2014-06-02 02:33:36 UTC	177949	44.9488696	-93.3285141	http://www.openstreetmap.org/note/177949	open
2014-06-01 23:31:31 UTC	177915	38.620551	-86.169319	http://www.openstreetmap.org/note/177915	open
2014-06-01 22:56:12 UTC	177900	42.446469	-85.302289	http://www.openstreetmap.org/note/177900	open
2014-06-01 20:48:29 UTC	177838	40.9943	-72.5363	http://www.openstreetmap.org/note/177838	open
2014-06-01 20:18:34 UTC	177802	42.265009	-71.104735	http://www.openstreetmap.org/note/177802	open
2014-06-01 19:30:17 UTC	177731	28.43536	-63.611034	http://www.openstreetmap.org/note/177731	open
2014-06-01 13:30:49 UTC	177629	34.0493	-118.2917	http://www.openstreetmap.org/note/177629	open
2014-05-30 02:28:51 UTC	176358	25.7	-80.413	http://www.openstreetmap.org/note/176358	closed
2014-05-31 21:05:10 UTC	177342	35.0781	-85.0635	http://www.openstreetmap.org/note/177342	open
2014-05-31 17:11:13 UTC	177280	43.3315	-89.0271	http://www.openstreetmap.org/note/177280	open
2014-05-31 12:21:13 UTC	177128	36.0214	-79.902195	http://www.openstreetmap.org/note/177128	open
2014-04-11 13:57:56 UTC	148621	46.830391	-92.217036	http://www.openstreetmap.org/note/148621	closed
2014-03-19 16:11:00 UTC	137099	46.8057584	-92.1187305	http://www.openstreetmap.org/note/137099	closed
2014-05-31 03:59:35 UTC	176960	38.8839594	-94.8496056	http://www.openstreetmap.org/note/176960	open
2014-05-30 22:32:44 UTC	176890	32.183204	-95.3259659	http://www.openstreetmap.org/note/176890	open
2014-05-30 16:16:59 UTC	176590	40.9461	-73.8669	http://www.openstreetmap.org/note/176590	closed
2014-05-30 15:16:02 UTC	176558	47.6093168	-117.2348499	http://www.openstreetmap.org/note/176558	open
2014-05-30 13:46:37 UTC	176520	35.8597526	-83.7501311	http://www.openstreetmap.org/note/176520	open
2014-05-30 12:27:20 UTC	176493	42.244957	-83.662735	http://www.openstreetmap.org/note/176493	open
2014-05-30 04:26:41 UTC	176365	39.0920327	-108.6845684	http://www.openstreetmap.org/note/176365	open
2014-05-30 01:55:57 UTC	176355	36.3996	-82.4523	http://www.openstreetmap.org/note/176355	open
2014-05-30 00:59:36 UTC	176348	36.3935476	-82.4596882	http://www.openstreetmap.org/note/176348	open
2014-05-29 21:45:17 UTC	176310	38.8140311	-77.0800781	http://www.openstreetmap.org/note/176310	open
2014-05-29 21:40:30 UTC	176309	33.4909093	-112.6956081	http://www.openstreetmap.org/note/176309	open
2014-05-29 21:29:12 UTC	176305	34.2333681	-111.3072753	http://www.openstreetmap.org/note/176305	open
2014-05-29 19:53:40 UTC	176281	42.6342744	-77.0692205	http://www.openstreetmap.org/note/176281	open
2014-05-29 18:33:58 UTC	176235	39.977718	-105.144358	http://www.openstreetmap.org/note/176235	open
2014-05-29 17:58:47 UTC	176226	40.0497	-105.2143	http://www.openstreetmap.org/note/176226	open
2014-05-29 17:48:27 UTC	176216	40.0497	-105.2143	http://www.openstreetmap.org/note/176216	open
2014-05-29 16:30:21 UTC	176153	47.8958	-120.149	http://www.openstreetmap.org/note/176153	closed
2014-05-29 16:55:42 UTC	176160	34.43583	-119.82764	http://www.openstreetmap.org/note/176160	open
2014-05-27 17:07:24 UTC	175241	27.2726353	-80.4842949	http://www.openstreetmap.org/note/175241	closed
2014-05-28 04:39:48 UTC	175434	26.1167566	-80.2273178	http://www.openstreetmap.org/note/175434	closed
2014-05-23 20:00:48 UTC	172741	26.0645704	-80.2040148	http://www.openstreetmap.org/note/172741	closed
2014-05-29 05:14:33 UTC	175929	47.3670248	-122.1225429	http://www.openstreetmap.org/note/175929	open
2014-05-27 14:17:52 UTC	175049	43.0423904	-85.6668377	http://www.openstreetmap.org/note/175049	closed
2014-05-28 21:04:58 UTC	175867	41.2260542	-104.9757385	http://www.openstreetmap.org/note/175867	open
2014-05-28 19:18:18 UTC	175842	34.8391151	-87.6537967	http://www.openstreetmap.org/note/175842	open
2014-05-28 17:57:26 UTC	175804	37.775797	-120.180912	http://www.openstreetmap.org/note/175804	open
2014-05-28 17:49:45 UTC	175802	38.2812457	-77.4360394	http://www.openstreetmap.org/note/175802	open
2014-05-28 15:04:13 UTC	175698	32.8359309	-97.40942	http://www.openstreetmap.org/note/175698	open
2014-05-21 16:31:16 UTC	171476	49.210807	-123.140373	http://www.openstreetmap.org/note/171476	closed
2014-05-28 03:54:01 UTC	175429	19.626177	-155.9855175	http://www.openstreetmap.org/note/175429	open
2014-05-28 02:50:32 UTC	175422	39.0988605	-76.8508673	http://www.openstreetmap.org/note/175422	open
2014-05-15 18:48:36 UTC	168040	27.066811	-78.077885	http://www.openstreetmap.org/note/168040	closed
2014-05-27 20:59:20 UTC	175348	48.768806	-122.41044	http://www.openstreetmap.org/note/175348	closed
2014-05-27 20:59:22 UTC	175349	41.820281	-89.965195	http://www.openstreetmap.org/note/175349	open
2014-05-27 20:17:26 UTC	175334	45.2034341	-109.2508149	http://www.openstreetmap.org/note/175334	open
2014-05-27 19:43:18 UTC	175318	33.885714	-117.874492	http://www.openstreetmap.org/note/175318	open
2014-05-27 18:21:32 UTC	175290	35.2381885	-92.3718452	http://www.openstreetmap.org/note/175290	open
2014-05-27 17:07:33 UTC	175242	36.8914	-76.2396	http://www.openstreetmap.org/note/175242	open
2014-05-27 16:00:22 UTC	175087	40.396176	-86.8320751	http://www.openstreetmap.org/note/175087	open
2014-05-27 09:44:58 UTC	174928	34.256346	-116.883152	http://www.openstreetmap.org/note/174928	open
2014-05-27 02:15:03 UTC	174793	21.3295	-157.8615	http://www.openstreetmap.org/note/174793	open
2014-05-27 00:06:37 UTC	174784	26.4103206	-98.3029604	http://www.openstreetmap.org/note/174784	open
2014-05-26 20:42:21 UTC	174736	38.908038	-77.03882	http://www.openstreetmap.org/note/174736	open
2014-05-26 16:34:40 UTC	174584	38.92111	-77.043704	http://www.openstreetmap.org/note/174584	open
